StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q6,Q7,Q8,Q12_First Click,Q12_Last Click,Q12_Page Submit,Q12_Click Count,Q14,Q16,Q17,Q18,Q19_First Click,Q19_Last Click,Q19_Page Submit,Q19_Click Count,Q21_1,Q22_1,Q23_1,Q24_First Click,Q24_Last Click,Q24_Page Submit,Q24_Click Count,Q26_1,Q27_1,Q28_1,Q29_First Click,Q29_Last Click,Q29_Page Submit,Q29_Click Count,Q31_1,Q32_1,Q33_1,Q34_1,Q35_1,Q36_1,Q37_1,Q38_1,Q39_1,Q40,Q41,Q42,Q43,Q44_First Click,Q44_Last Click,Q44_Page Submit,Q44_Click Count,Q46_1,Q47_1,Q48_1,Q49_First Click,Q49_Last Click,Q49_Page Submit,Q49_Click Count,Q50,Q50_3_TEXT,Q51,Q52,Q53_First Click,Q53_Last Click,Q53_Page Submit,Q53_Click Count,Q55,Q56,Q57,Q58,Q59,Q63_First Click,Q63_Last Click,Q63_Page Submit,Q63_Click Count,Random ID,ID
2024-01-31 11:29:26,2024-01-31 11:43:11,IP Address,100,825,True,2024-01-31 11:43:12,R_7W7lyPzsxLAzFXb,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",Do not use my anonymised activity in the study.,,0,0,19.408,0,None of the above.,At least one of my parents has experience as business owner.,A programme at the Business School.,0,2.781,10.933,19.6,3,Mostly agree,Totally agree,Mostly agree,3.65,4.556,5.752,2,Totally agree,Slightly agree,Totally agree,2.702,2.702,3.991,1,Mostly agree,Mostly agree,Mostly agree,Totally agree,Slightly agree,Totally agree,Mostly agree,Mostly agree,Neutral,Several times each week.,I have used Generative AI occasionally for this type of purpose.,I have never used Generative AI for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,5.075,5.075,6.635,1,6,7,6,4.931,4.931,7.27,1,Female,,22,China,,,,,Y,C,21,Y,D,7.91,112.732,119.4,2,88165,
2024-01-31 11:29:17,2024-01-31 11:43:17,IP Address,100,840,True,2024-01-31 11:43:18,R_8b36Nhz3HOB5jsB,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",I am ok with the use of my anonymised activity in the study.,I do not want to be contacted.,0,0,14.321,0,I have experience as a business owner.,At least one of my parents has experience as entrepreneur.,A programme at the Business School.,1,8.368,8.368,18.943,1,Mostly agree,Mostly agree,Slightly agree,15.062,15.062,19.165,1,Mostly agree,Slightly agree,Mostly agree,4.368,4.368,5.284,1,Slightly agree,Totally agree,Mostly agree,Mostly agree,Neutral,Totally agree,Mostly agree,Slightly agree,Neutral,Several times each week.,I have never used Generative AI for this type of purpose.,I use Generative AI quite often for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,10.555,10.555,11.353,1,5,6,5,4.762,4.762,5.583,1,Male,,21,China,,,,,Y,D,05,Y,A,7.828,143.386,154.253,10,44705,
2024-01-31 11:27:33,2024-01-31 11:43:27,IP Address,100,953,True,2024-01-31 11:43:28,R_6QtUAI3l57hiV3o,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",I am ok with the use of my anonymised activity in the study.,I do not want to be contacted.,0,0,8.572,0,None of the above.,At least one of my parents has experience as a self-employed person.,A programme at the Business School.,3 or more,22.458,22.458,130.179,1,Mostly disagree,Mostly disagree,Neutral,12.147,12.147,13.073,1,Slightly disagree,Mostly disagree,Slightly disagree,4.687,4.687,6.484,1,Slightly agree,Mostly agree,Mostly agree,Slightly agree,Slightly disagree,Slightly disagree,Slightly agree,Slightly agree,Neutral,Several times each week.,I have never used Generative AI for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,7.679,7.679,9.526,1,4,7,5,8.278,8.278,10.133,1,Female,,20,China,,,,,W,Z,28,X,A,3.761,3.761,107.5,1,60932,
2024-01-31 11:27:54,2024-01-31 11:43:27,IP Address,100,933,True,2024-01-31 11:43:28,R_6agfOlTVAdE3VqH,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",I am ok with the use of my anonymised activity in the study.,"It is ok to contact me for interviews. ",,,,,I have experience as a self-employed person.,At least one of my parents has experience as business owner.,Mathematics / Mathematics and Statistics / Applied Mathematics.,0,10.552,10.552,11.752,1,Mostly agree,Totally agree,Mostly agree,6.178,7.624,9.886,2,Slightly agree,Slightly disagree,Slightly agree,8.591,9.681,11.539,2,Slightly agree,Slightly agree,Slightly agree,Slightly agree,Slightly disagree,Slightly agree,Slightly agree,Slightly agree,Mostly agree,Twice or three times a month.,I have never used Generative AI for this type of purpose.,I have never used Generative AI for this type of purpose.,I have never used Generative AI for this type of purpose.,4.448,4.448,5.058,1,5,7,7,4.963,5.713,6.149,2,Female,,20,China,,,,,Y,X,05,D,F,1.186,104.382,140.134,4,20590,
2024-01-31 11:27:16,2024-01-31 11:43:31,IP Address,100,974,True,2024-01-31 11:43:31,R_6CvvIkqdLuM4izu,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",Do not use my anonymised activity in the study.,,0.96,5.017,5.056,2,None of the above.,At least one of my parents has experience as a self-employed person.,A programme at the Business School.,1,1.337,31.608,32.515,3,Neutral,Slightly agree,Slightly agree,3.995,3.995,5.875,1,Slightly disagree,Slightly disagree,Slightly disagree,3.964,3.964,4.565,1,Slightly agree,Slightly agree,Slightly agree,Mostly agree,Slightly disagree,Mostly agree,Neutral,Mostly agree,Slightly agree,Several times each week.,I have never used Generative AI for this type of purpose.,I have never used Generative AI for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,9.824,9.824,10.918,1,6,6,6,4.278,4.278,6.53,1,Female,,23,China,,,,,X,Z,14,J,A,5.493,135.757,137.23,2,19200,
2024-01-31 11:31:53,2024-01-31 11:43:36,IP Address,100,702,True,2024-01-31 11:43:37,R_5NrhJGX6zkdCO3f,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",I am ok with the use of my anonymised activity in the study.,I do not want to be contacted.,0,0,11.475,0,None of the above.,At least one of my parents has experience as business owner.,A programme at the Business School.,0,13.269,24.98,38.953,4,Mostly agree,Slightly agree,Slightly agree,4.741,4.741,5.966,1,Neutral,Slightly agree,Slightly agree,6.978,6.978,8.027,1,Slightly agree,Slightly agree,Mostly agree,Mostly agree,Slightly agree,Mostly agree,Neutral,Slightly agree,Slightly agree,Once or more each day.,I have used Generative AI occasionally for this type of purpose.,I use Generative AI quite often for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,4.471,4.471,6.211,1,6,7,5,3.748,3.748,4.877,1,Female,,21,China,,,,,J,C,03,Y,D,4.118,4.118,58.681,1,83748,
2024-01-31 11:40:14,2024-01-31 11:43:43,IP Address,100,209,True,2024-01-31 11:43:45,R_4fq0wzM6LBejfz0,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",I am ok with the use of my anonymised activity in the study.,"It is ok to contact me for interviews. ",,,,,I have experience as a business owner.,At least one of my parents has experience as business owner.,A programme at the Business School.,1,1.884,1.884,2.112,1,Slightly agree,Slightly agree,Slightly agree,1.078,1.078,1.375,1,Slightly agree,Slightly agree,Mostly agree,0.529,0.529,0.79,1,Slightly agree,Mostly agree,Mostly agree,Totally agree,Slightly agree,Neutral,Slightly agree,Mostly agree,Totally agree,About once a month.,I have used Generative AI occasionally for this type of purpose.,I use Generative AI quite often for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,0.631,1.065,2.153,2,5,4,5,0.743,1.393,2.618,2,Male,,21,China,,,,,R,S,12,Y,S,0.743,6.544,23.894,3,44612,
2024-01-31 11:29:28,2024-01-31 11:43:45,IP Address,100,856,True,2024-01-31 11:43:45,R_7ek0HMlcetTuBY5,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",I am ok with the use of my anonymised activity in the study.,I do not want to be contacted.,0,0,9.235,0,I have experience as a self-employed person.,At least one of my parents has experience as business owner.,A programme at the Business School.,1,22.384,22.384,23.315,1,Slightly agree,Slightly agree,Slightly agree,6.156,6.156,12.003,1,Mostly agree,Neutral,Slightly agree,5.815,5.815,7.442,1,Mostly agree,Mostly agree,Totally agree,Totally agree,Totally agree,Mostly agree,Mostly agree,Mostly agree,Mostly agree,About once each week.,I have used Generative AI occasionally for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,45.352,45.352,47.115,1,5,5,5,3.321,3.321,6.433,1,Male,,21,China,,,,,Z,B,16,Z,J,10.912,79.978,80.573,2,55202,
2024-01-31 11:29:42,2024-01-31 11:43:45,IP Address,100,842,True,2024-01-31 11:43:46,R_4wi4PE145Bz1EjB,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",I am ok with the use of my anonymised activity in the study.,I do not want to be contacted.,0,0,9.331,0,I have experience as a self-employed person.,At least one of my parents has experience as a self-employed person.,A programme at the Business School.,0,5.6,5.6,7.337,1,Neutral,Slightly agree,Slightly agree,8.299,8.299,9.083,1,Slightly agree,Slightly agree,Mostly agree,2.461,4.25,5.376,2,Mostly agree,Slightly agree,Mostly agree,Mostly agree,Neutral,Slightly agree,Slightly agree,Slightly agree,Neutral,About once each week.,I have used Generative AI occasionally for this type of purpose.,I have never used Generative AI for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,5.494,5.494,7.162,1,5,6,5,4.163,4.163,5.069,1,Male,,22,China,,,,,T,Y,10,H,D,14.44,24.589,26.192,4,21300,
2024-01-31 11:31:38,2024-01-31 11:43:47,IP Address,100,729,True,2024-01-31 11:43:49,R_4OzLsuKY2c21h0B,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",I am ok with the use of my anonymised activity in the study.,I do not want to be contacted.,0,0,4.736,0,None of the above.,At least one of my parents has experience as a self-employed person.,A programme at the Business School.,3 or more,23.847,23.847,24.852,1,Slightly agree,Mostly agree,Slightly agree,9.419,10.309,11.128,2,Neutral,Mostly disagree,Slightly agree,12.099,13.554,13.98,2,Mostly agree,Slightly agree,Slightly disagree,Mostly agree,Mostly agree,Totally agree,Mostly agree,Slightly agree,Neutral,Several times each week.,I have never used Generative AI for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,I use Generative AI quite often for this type of purpose.,9.715,9.715,11.239,1,4,7,5,8.667,8.667,11.346,1,Female,,20,China,,,,,H,B,15,L,M,20.791,20.791,95.282,1,92258,
2024-01-31 11:30:54,2024-01-31 11:43:51,IP Address,100,776,True,2024-01-31 11:43:51,R_2GwHg0qzwOpktIR,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",I am ok with the use of my anonymised activity in the study.,I do not want to be contacted.,0,0,2.644,0,None of the above.,At least one of my parents has experience as a self-employed person.,A programme at the Business School.,0,5.209,5.209,8.054,1,Totally agree,Totally agree,Slightly agree,10.995,10.995,11.927,1,Neutral,Neutral,Mostly agree,5.265,5.265,6.149,1,Mostly agree,Mostly agree,Mostly agree,Mostly agree,Slightly agree,Mostly agree,Mostly agree,Mostly agree,Mostly agree,Twice or three times a month.,I have never used Generative AI for this type of purpose.,I have never used Generative AI for this type of purpose.,I have never used Generative AI for this type of purpose.,4.674,4.674,5.556,1,5,7,5,5.787,5.787,7.217,1,Female,,20,China,,,,,X,N,23,X,M,19.456,19.456,130.117,1,15153,
2024-01-31 11:29:45,2024-01-31 11:43:59,IP Address,100,853,True,2024-01-31 11:43:59,R_8DYKDG3vevovkXL,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",Do not use my anonymised activity in the study.,,0,0,6.829,0,I have experience as a business owner.,At least one of my parents has experience as business owner.,A programme at the Business School.,3 or more,14.445,14.445,17.986,1,Mostly agree,Totally agree,Totally agree,4.247,4.247,4.851,1,Slightly agree,Neutral,Slightly agree,4.671,17.289,17.681,3,Totally agree,Totally agree,Mostly agree,Mostly agree,Neutral,Slightly agree,Slightly disagree,Slightly agree,Mostly disagree,Several times each week.,I have never used Generative AI for this type of purpose.,I have never used Generative AI for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,34.102,34.102,35.162,1,7,7,7,4.882,4.882,5.971,1,Male,,21,China,,,,,J,S,03,L,A,2.626,58.342,58.734,6,37902,
2024-01-31 11:27:39,2024-01-31 11:44:22,IP Address,100,1002,True,2024-01-31 11:44:23,R_6nrqce5zqSnaJDc,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",I am ok with the use of my anonymised activity in the study.,I do not want to be contacted.,0,0,16.301,0,None of the above.,At least one of my parents has experience as business owner.,A programme at the Business School.,1,13.933,13.933,25.501,1,Neutral,Slightly agree,Slightly agree,7.471,7.471,26.822,1,Totally agree,Slightly agree,Mostly agree,4.944,4.944,13.1,1,Mostly agree,Mostly agree,Totally agree,Mostly agree,Mostly agree,Mostly agree,Slightly agree,Mostly agree,Neutral,Several times each week.,I have used Generative AI occasionally for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,I use Generative AI quite often for this type of purpose.,9.341,9.341,12.714,1,5,7,5,5.95,6.85,7.8,2,Female,,22,China,,,,,Y,B,22,Y,M,9.567,9.567,34.073,1,41791,
2024-01-31 11:29:13,2024-01-31 11:44:24,IP Address,100,910,True,2024-01-31 11:44:24,R_79BeFjlEQbGo43T,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",I am ok with the use of my anonymised activity in the study.,I do not want to be contacted.,0,0,9.134,0,None of the above.,At least one of my parents has experience as business owner.,Mathematics and Business.,2,32.167,39.073,43.343,5,Slightly agree,Mostly agree,Mostly agree,11.504,11.504,16.432,1,Totally agree,Mostly agree,Totally agree,15.398,26.33,27.148,2,Mostly agree,Totally agree,Totally agree,Neutral,Slightly agree,Neutral,Neutral,Slightly agree,Slightly disagree,Several times each week.,I have never used Generative AI for this type of purpose.,I use Generative AI quite often for this type of purpose.,I use Generative AI quite often for this type of purpose.,13.796,13.796,15.418,1,7,7,7,6.648,6.648,7.421,1,Female,,23,China,,,,,Y,H,19,Y,F,4.811,4.811,72.804,1,17998,
2024-01-31 11:29:00,2024-01-31 11:44:25,IP Address,100,924,True,2024-01-31 11:44:25,R_8QMoIye60nbJj0w,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",I am ok with the use of my anonymised activity in the study.,I do not want to be contacted.,0,0,5.314,0,None of the above.,At least one of my parents has experience as business owner.,Mathematics / Mathematics and Statistics / Applied Mathematics.,1,4.472,33.852,44.728,3,Neutral,Slightly disagree,Neutral,5.897,5.897,6.92,1,Slightly agree,Slightly agree,Slightly agree,2.423,2.423,3.262,1,Neutral,Neutral,Slightly agree,Neutral,Slightly disagree,Slightly agree,Neutral,Slightly agree,Slightly agree,Several times each week.,I have never used Generative AI for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,4.012,4.012,5.244,1,5,5,5,13.052,13.052,16.811,1,Female,,22,China,,,,,W,S,25,W,M,8.557,8.557,75.334,1,75415,
2024-01-31 11:32:32,2024-01-31 11:44:37,IP Address,100,724,True,2024-01-31 11:44:37,R_8IUL8xpx0i11gVH,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",I am ok with the use of my anonymised activity in the study.,I do not want to be contacted.,0,0,16.513,0,None of the above.,At least one of my parents has experience as business owner.,A programme at the Business School.,0,8.836,8.836,10.178,1,Neutral,Slightly disagree,Neutral,10.417,11.659,12.525,2,Slightly agree,Neutral,Neutral,12.339,12.339,13.564,1,Slightly disagree,Neutral,Neutral,Neutral,Slightly agree,Neutral,Neutral,Neutral,Slightly agree,About once a month.,I have never used Generative AI for this type of purpose.,I have never used Generative AI for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,7.237,7.237,11.903,1,3,5,3,18.317,18.317,19.216,1,Male,,18,China,,,,,M,Z,05,X,M,27.551,27.551,88.045,1,40763,
2024-01-31 11:27:08,2024-01-31 11:44:52,IP Address,100,1064,True,2024-01-31 11:44:53,R_60vZq1f9NZ1aQkP,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",Do not use my anonymised activity in the study.,,1.631,1.631,10.065,1,None of the above.,At least one of my parents has experience as a self-employed person.,Mathematics and Business.,0,12.344,12.344,15.747,1,Mostly agree,Mostly agree,Slightly agree,5.806,14.561,15.184,7,Slightly agree,Mostly disagree,Totally agree,4.691,5.246,6.49,2,Mostly disagree,Totally agree,Totally agree,Slightly agree,Slightly disagree,Neutral,Mostly agree,Mostly agree,Slightly agree,Several times each week.,I have never used Generative AI for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,3.3,11.668,12.391,4,6,7,6,6.012,6.605,7.316,2,Female,,21,China,,,,,J,W,05,M,J,1.271,9.56,126.797,3,82128,
2024-01-31 11:28:05,2024-01-31 11:45:13,IP Address,100,1028,True,2024-01-31 11:45:14,R_4cE7bc0P1pTOwDf,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",I am ok with the use of my anonymised activity in the study.,"It is ok to contact me for interviews. ",,,,,None of the above.,At least one of my parents has experience as business owner.,"I am an exchange student, but I study business in my home university.",0,10.231,10.231,11.692,1,Slightly agree,Mostly agree,Neutral,6.421,6.421,7.6,1,Slightly disagree,Mostly disagree,Mostly disagree,6.045,24.173,24.949,2,Mostly agree,Totally agree,Totally agree,Totally agree,Totally disagree,Mostly agree,Slightly agree,Slightly agree,Slightly disagree,About once each week.,I have never used Generative AI for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,4.721,4.721,5.518,1,5,7,5,7.443,7.443,7.955,1,Female,,24,China,,,,,J,S,27,D,J,0,0,64.338,0,91822,
2024-01-31 11:29:50,2024-01-31 11:45:19,IP Address,100,929,True,2024-01-31 11:45:20,R_61Sw40Nyl3M50Ix,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",I am ok with the use of my anonymised activity in the study.,I do not want to be contacted.,0,0,8.052,0,None of the above.,At least one of my parents has experience as business owner.,A programme at the Business School.,1,23.231,38.261,47.576,2,Mostly disagree,Mostly agree,Mostly agree,10.467,10.467,11.933,1,Totally agree,Mostly agree,Mostly agree,4.958,4.958,7.643,1,Slightly disagree,Totally agree,Totally agree,Totally agree,Totally agree,Slightly disagree,Mostly agree,Totally agree,Mostly agree,About once each week.,I have never used Generative AI for this type of purpose.,I use Generative AI quite often for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,7.9,7.9,9.332,1,6,7,7,5.456,6.324,7.411,2,Female,,21,China,,,,,I,N,28,M,N,12.38,12.38,85.511,1,83498,
2024-01-31 11:29:29,2024-01-31 11:45:25,IP Address,100,956,True,2024-01-31 11:45:26,R_8QFVohzfIv6RNL3,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",I am ok with the use of my anonymised activity in the study.,I do not want to be contacted.,3.76,3.76,5.958,1,None of the above.,At least one of my parents has experience as business owner.,A programme at the Business School.,1,4,56.009,73.99,2,Mostly agree,Slightly agree,Slightly agree,3.883,3.883,4.84,1,Slightly agree,Slightly agree,Mostly agree,2.11,2.11,2.997,1,Slightly agree,Mostly agree,Totally agree,Mostly agree,Slightly agree,Neutral,Neutral,Slightly disagree,Slightly agree,Several times each week.,I have used Generative AI occasionally for this type of purpose.,I use Generative AI quite often for this type of purpose.,I use Generative AI quite often for this type of purpose.,7.785,7.785,11.218,1,7,7,7,4.089,5.003,5.527,2,Female,,22,China,,,,,M,H,12,L,S,3.001,3.001,95.513,1,76184,
2024-01-31 11:30:29,2024-01-31 11:45:54,IP Address,100,925,True,2024-01-31 11:45:55,R_57D0GAr75MVa37e,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",Do not use my anonymised activity in the study.,,0,0,12.451,0,I have experience as a self-employed person.,At least one of my parents has experience as business owner.,Mathematics and Business.,1,12.077,13.594,15.62,2,Slightly agree,Slightly agree,Neutral,6,7.2,7.925,2,Mostly agree,Mostly agree,Mostly agree,15.998,15.998,16.907,1,Neutral,Slightly agree,Slightly agree,Mostly agree,Neutral,Slightly agree,Slightly disagree,Slightly agree,Mostly agree,Several times each week.,I have used Generative AI occasionally for this type of purpose.,I have never used Generative AI for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,6.06,6.06,7.152,1,6,7,6,7.799,7.799,8.474,1,Male,,21,Canada,,,,,K,S,22,M,S,24.873,35.777,38.068,2,75386,
2024-01-31 11:28:21,2024-01-31 11:45:56,IP Address,100,1055,True,2024-01-31 11:45:57,R_4VILxcdt31W1Xrq,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",I am ok with the use of my anonymised activity in the study.,"It is ok to contact me for interviews. ",,,,,None of the above.,At least one of my parents has experience as business owner.,A programme at the Business School.,1,10.336,10.336,73.76,1,Mostly agree,Totally agree,Mostly agree,5.181,5.181,6.303,1,Slightly agree,Neutral,Slightly agree,12.367,12.367,14.395,1,Slightly agree,Slightly agree,Slightly agree,Totally agree,Totally disagree,Mostly agree,Slightly agree,Mostly agree,Slightly disagree,Several times each week.,I have never used Generative AI for this type of purpose.,I use Generative AI quite often for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,12.035,16.298,17.225,2,4,6,5,3.461,3.461,4.319,1,Female,,23,China,,,,,N,Z,21,M,S,13.369,13.369,45.114,1,93962,
2024-01-31 11:27:54,2024-01-31 11:46:11,IP Address,100,1096,True,2024-01-31 11:46:11,R_6EE1qNfPA8j6qXu,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",I am ok with the use of my anonymised activity in the study.,I do not want to be contacted.,0,0,6.319,0,None of the above.,None of the above.,A programme at the Business School.,0,6.697,20.699,23.039,3,Slightly agree,Slightly agree,Slightly agree,30.108,30.108,46.015,1,Mostly agree,Mostly agree,Mostly agree,4.044,4.044,5.182,1,Slightly agree,Slightly agree,Slightly agree,Mostly agree,Slightly agree,Slightly agree,Mostly agree,Mostly agree,Slightly agree,Several times each week.,I have never used Generative AI for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,3.106,3.106,5.039,1,7,7,7,4.022,4.022,5.077,1,Female,,20,China,,,,,H,Z,22,H,A,9.446,9.446,82.035,1,77015,
2024-01-31 11:41:37,2024-01-31 11:46:20,IP Address,100,283,True,2024-01-31 11:46:21,R_6njwXSE4D9SBNcD,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",I am ok with the use of my anonymised activity in the study.,I do not want to be contacted.,0,0,3.029,0,I have experience as a self-employed person.,At least one of my parents has experience as a self-employed person.,A programme at the Business School.,3 or more,4.287,4.287,5.044,1,Slightly agree,Mostly agree,Mostly agree,3.347,3.766,4.563,2,Neutral,Neutral,Slightly agree,2.501,2.501,3.297,1,Neutral,Neutral,Slightly agree,Slightly agree,Mostly disagree,Neutral,Mostly agree,Neutral,Slightly agree,Less than once a month.,I have never used Generative AI for this type of purpose.,I have never used Generative AI for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,1.099,1.099,1.821,1,4,4,4,0.431,0.431,1.144,1,Prefer not to say,,44,Brazil,,,,,H,J,31,L,O,0,0,4.325,0,72975,
2024-01-31 11:26:57,2024-01-31 11:46:25,IP Address,100,1167,True,2024-01-31 11:46:25,R_8KtKTMTSuJo2DYd,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",I am ok with the use of my anonymised activity in the study.,I do not want to be contacted.,0,0,2.29,0,I have experience as a self-employed person.,At least one of my parents has experience as entrepreneur.,A programme at the Business School.,3 or more,13.875,13.875,14.916,1,Mostly agree,Mostly agree,Mostly agree,12.43,13.341,15.805,2,Neutral,Neutral,Neutral,10.169,10.169,11.176,1,Slightly agree,Mostly agree,Totally agree,Mostly agree,Neutral,Neutral,Slightly agree,Slightly agree,Neutral,About once each week.,I have never used Generative AI for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,I use Generative AI quite often for this type of purpose.,3.618,3.618,5.868,1,7,6,6,0.831,0.831,2.535,1,Female,,23,China,,,,,H,C,20,G,J,3.461,9.028,65.73,2,17342,
